width,noise,instance_number, greedy_mean,greedy_stdev,pagerank_value,regret_value,global_greedy,optimal_value
100,0.78,48,42.84,0.622223,43.161,43.9544,44.2726,45.4326
100,0.78,49,42.9,0.601464,43.0291,43.3641,44.2558,45.4876
100,0.79,0,42.78,0.585174,44.1182,43.5122,44.3384,45.6082
100,0.79,1,42.92,0.641087,43.543,43.8725,43.7598,45.4988
100,0.79,2,43.14,0.67011,43.3189,44.507,44.4547,45.6086
100,0.79,3,42.92,0.629978,43.0608,43.5894,44.1719,45.4674
100,0.79,4,43.32,0.671149,42.6334,43.6838,44.651,45.8402
100,0.79,5,43.02,0.644157,43.5224,43.6957,43.8194,45.3538
100,0.79,6,42.78,0.630368,42.942,43.8801,43.5533,45.2403
100,0.79,7,42.98,0.666742,44.3456,44.7248,44.5194,45.6865
100,0.79,8,43.22,0.606605,43.5658,44.5311,43.8316,45.6432
100,0.79,9,43,0.666359,43.5473,43.9654,43.9018,45.5594
100,0.79,10,42.78,0.626917,42.6429,43.5583,43.5527,45.3357
100,0.79,11,43.06,0.687739,44.6093,44.7505,43.9843,45.6663
100,0.79,12,42.78,0.666299,43.7095,44.253,43.4316,45.4675
100,0.79,13,43.18,0.664819,43.9489,44.8644,44.7418,45.9162
100,0.79,14,42.76,0.672418,42.6626,43.9749,43.3435,45.3898
100,0.79,15,43,0.640469,43.9618,44.3014,43.7041,45.4626
100,0.79,16,43.08,0.663812,44.0957,44.0267,43.749,45.6834
100,0.79,17,42.66,0.648388,43.6579,43.8394,43.6313,45.4126
100,0.79,18,43,0.670149,42.7218,44.3093,43.9121,45.5356
100,0.79,19,42.82,0.642177,42.871,43.8727,42.7515,45.3526
100,0.79,20,43.3,0.616418,44.0465,44.3929,43.4948,45.7667
100,0.79,21,42.92,0.666638,42.9378,43.7231,44.0753,45.5386
100,0.79,22,42.82,0.604467,43.4132,43.5787,43.5794,45.4178
100,0.79,23,43.22,0.681729,43.4357,43.9142,44.4797,45.66
100,0.79,24,42.6,0.647354,43.7442,43.7091,44.2189,45.205
100,0.79,25,42.94,0.654472,43.3576,44.1991,43.3557,45.5486
100,0.79,26,43.18,0.689024,43.735,44.1259,43.7893,45.7084
100,0.79,27,43.02,0.676424,43.6855,44.1528,43.8307,45.6606
100,0.79,28,42.86,0.697832,44.3955,43.1955,43.0703,45.6097
100,0.79,29,43.12,0.659039,43.3681,43.2793,44.1573,45.6121
100,0.79,30,43.18,0.666974,42.8648,43.8557,44.4896,45.6199
100,0.79,31,43.44,0.649714,43.7009,44.1506,44.2653,45.7869
100,0.79,32,43.12,0.616561,43.9241,44.4725,43.6378,45.6299
100,0.79,33,42.82,0.614766,43.1234,43.6905,43.7059,45.4878
100,0.79,34,43.18,0.665069,43.5178,44.2757,44.6947,45.6542
100,0.79,35,43.12,0.665985,43.7151,43.3531,44.2419,45.5783
100,0.79,36,43.42,0.660938,45.0488,44.2903,44.6223,45.9332
100,0.79,37,42.74,0.588843,42.9511,43.5411,43.5831,45.43
100,0.79,38,42.96,0.643892,43.9251,43.8745,44.579,45.5289
100,0.79,39,42.84,0.636366,43.0938,43.7232,43.8954,45.4925
100,0.79,40,43.34,0.591554,43.9681,44.7386,43.9682,45.7832
100,0.79,41,42.96,0.583799,44.4779,43.5095,44.2343,45.4275
100,0.79,42,42.9,0.614954,43.2603,43.1489,43.5175,45.4423
100,0.79,43,43.32,0.630043,43.361,43.8215,43.9411,45.7544
100,0.79,44,43.1,0.669123,42.9716,44.261,44.6923,45.7192
100,0.79,45,42.98,0.659953,42.6502,44.3125,43.6712,45.7209
100,0.79,46,43.22,0.663954,43.4148,43.4238,43.5365,45.6831
100,0.79,47,43.22,0.592806,43.1026,44.1883,44.5813,45.6598
100,0.79,48,43.1,0.644372,42.6091,44.4725,43.8482,45.6222
100,0.79,49,42.94,0.624634,43.9109,43.7569,44.2276,45.6242
100,0.8,0,43.16,0.651993,43.6085,44.0916,44.1869,45.6816
100,0.8,1,43.16,0.660887,44.2091,44.7167,44.3312,45.8213
100,0.8,2,42.86,0.605315,43.0249,44.1186,43.539,45.5009
100,0.8,3,42.96,0.672785,44.029,44.2921,44.1642,45.5786
100,0.8,4,42.9,0.57858,43.6431,43.3736,44.2186,45.4447
100,0.8,5,43.1,0.702334,44.0281,43.8916,44.605,45.6968
100,0.8,6,43.12,0.639379,44.1928,44.2412,44.4975,45.6064
100,0.8,7,43.18,0.634517,43.7262,44.0215,44.7858,45.7158
100,0.8,8,43.56,0.64923,44.0409,44.1754,44.5349,45.9546
100,0.8,9,43.4,0.665347,43.6357,44.1991,43.6888,45.748
100,0.8,10,43,0.646081,43.4964,44.4247,43.9707,45.6484
100,0.8,11,43.26,0.703957,44.4184,43.9265,44.7696,45.8583
100,0.8,12,43,0.721293,43.4444,44.2226,43.9546,45.5864
100,0.8,13,43.2,0.658882,44.1558,43.5788,43.3404,45.8041
100,0.8,14,43.06,0.605887,43.7201,44.1321,43.4728,45.6624
100,0.8,15,43.24,0.707367,44.3734,44.358,44.2512,45.7781
100,0.8,16,43.34,0.619968,43.6942,44.6335,44.0181,45.9321
100,0.8,17,43.24,0.695723,43.9298,44.3945,44.0281,45.6621
100,0.8,18,43.44,0.63884,43.6333,44.616,44.3176,45.7509
100,0.8,19,43.02,0.627698,43.5726,43.4931,43.8705,45.5832
100,0.8,20,43.16,0.716311,43.596,44.3256,43.9053,45.7115
100,0.8,21,43.28,0.709481,43.8127,43.6879,44.8386,45.7275
100,0.8,22,43.02,0.649588,44.0348,44.2014,44.3715,45.6659
100,0.8,23,43.52,0.655993,43.9667,44.2621,43.8024,45.8782
100,0.8,24,43.22,0.604352,43.3053,44.7222,44.6663,45.6882
100,0.8,25,43.12,0.619439,44.1884,44.1842,43.6947,45.7128
100,0.8,26,43.24,0.645181,44.3468,44.2562,43.1795,45.795
100,0.8,27,43.4,0.687796,43.9452,44.2622,43.8586,45.8316
100,0.8,28,43.28,0.690022,44.2075,43.7605,44.3025,45.7078
100,0.8,29,43.12,0.621534,43.5561,44.2857,44.1332,45.7979
100,0.8,30,42.94,0.613592,43.3706,44.6073,43.8085,45.5031
100,0.8,31,43.32,0.62583,44.0864,44.0296,43.6079,45.6956
100,0.8,32,43.3,0.696157,44.0045,45.0217,44.746,45.9915
100,0.8,33,42.82,0.780469,43.8266,43.8571,42.9443,45.5493
100,0.8,34,43.34,0.637537,43.0846,44.3691,44.9326,45.9912
100,0.8,35,43.2,0.641233,42.9217,44.3112,44.7822,45.7883
100,0.8,36,43.46,0.621423,43.5096,44.5808,44.5215,45.8123
100,0.8,37,43,0.720385,43.6307,43.4462,43.6116,45.4359
100,0.8,38,43.16,0.689476,43.4868,43.3964,44.706,45.6877
100,0.8,39,43.32,0.586072,43.8888,44.135,44.3078,45.7584
100,0.8,40,42.86,0.635983,42.6052,44.2271,43.8573,45.3545
100,0.8,41,43.2,0.651409,43.0751,44.4842,44.1425,45.7414
100,0.8,42,43.2,0.619293,43.7048,43.8799,43.6775,45.6492
100,0.8,43,43.28,0.581704,43.6509,44.7854,43.7724,45.829
100,0.8,44,42.92,0.722664,43.9157,44.0814,43.5902,45.6838
100,0.8,45,42.98,0.629175,43.6172,44.2442,44.3239,45.5926
100,0.8,46,42.98,0.690305,43.2881,44.352,43.6488,45.7013
100,0.8,47,42.84,0.727154,44.1367,43.6944,44.2338,45.5274
100,0.8,48,43.06,0.601771,43.1161,44.0962,44.2375,45.4608
100,0.8,49,43.28,0.693864,43.1151,43.5968,44.6514,45.7887
100,0.81,0,42.94,0.614622,43.1278,44.4746,44.1767,45.6762
100,0.81,1,43.4,0.678203,44.1415,44.5818,44.8366,45.935
100,0.81,2,42.64,0.640077,42.9965,43.1325,43.5568,45.3701
100,0.81,3,43.38,0.691702,43.5036,43.9131,44.1979,45.7845
100,0.81,4,43.32,0.711052,43.4456,44.2563,44.708,45.8927
100,0.81,5,43.1,0.553718,43.5628,43.3252,43.3793,45.6691
100,0.81,6,43.36,0.658107,43.7894,44.0309,44.2392,45.895
100,0.81,7,43.24,0.597941,43.1976,44.0215,43.7775,45.8083
100,0.81,8,43.58,0.654759,44.3855,44.8042,44.5421,46.0651
100,0.81,9,43.28,0.650171,43.5113,44.3813,43.527,45.7456
100,0.81,10,43.36,0.635811,44.3674,44.2345,43.7346,45.8927
100,0.81,11,43.36,0.670735,43.6008,44.2258,44.1882,45.6947
100,0.81,12,43.1,0.705964,43.3428,44.2075,44.2911,45.894
100,0.81,13,43.36,0.652675,44.3258,45.1757,44.0325,45.9778
100,0.81,14,43.52,0.604831,44.0287,44.4109,44.0995,46.0201
100,0.81,15,43.1,0.626753,43.6354,43.6868,43.6703,45.7112
100,0.81,16,43.54,0.621602,43.9065,44.1411,44.2588,45.8423
100,0.81,17,43.44,0.685303,43.5597,44.752,44.7828,45.9513
100,0.81,18,43.2,0.660724,43.5338,44.3729,43.6667,45.6763
100,0.81,19,43.38,0.702658,44.3164,44.9085,44.3646,45.8313
100,0.81,20,43.24,0.649311,42.7891,43.645,44.7195,45.7641
100,0.81,21,42.88,0.670166,43.1943,43.9493,44.746,45.4382
100,0.81,22,42.94,0.618277,43.6009,43.399,44.1923,45.5709
100,0.81,23,43.08,0.662291,43.5924,44.6987,44.4356,45.5706
100,0.81,24,42.96,0.646446,43.0216,43.939,44.3224,45.5323
100,0.81,25,42.82,0.712982,43.4813,43.2736,43.7983,45.5106
100,0.81,26,43.38,0.645775,43.5042,44.9959,44.1916,45.9658
100,0.81,27,42.92,0.639053,43.2083,44.3731,43.8363,45.5443
100,0.81,28,43.36,0.648826,43.4299,44.2514,43.919,45.8423
100,0.81,29,43.36,0.621859,44.7947,44.3816,43.749,45.9984
100,0.81,30,43.38,0.681948,44.0749,43.6852,44.332,45.9748
100,0.81,31,43.18,0.655503,44.4181,43.8351,44.6668,45.8106
100,0.81,32,42.82,0.684811,44.1517,43.8378,43.804,45.4745
100,0.81,33,43.26,0.688514,43.6374,44.5713,44.5918,45.8633
100,0.81,34,43.36,0.643525,43.9727,44.2612,44.0034,45.7689
100,0.81,35,43.38,0.645443,43.634,43.8931,43.9542,45.8904
100,0.81,36,43.3,0.651647,43.0952,43.6047,43.9012,45.7541
100,0.81,37,43.14,0.650351,43.6147,44.571,44.6787,45.7185
100,0.81,38,43.44,0.631936,43.7168,43.9299,44.7061,45.9265
100,0.81,39,43.42,0.659343,44.1067,44.3318,44.8961,45.9822
100,0.81,40,43.12,0.652599,43.9029,44.4563,43.9511,45.593
100,0.81,41,43.18,0.629279,43.9877,44.3753,44.1124,45.7876
100,0.81,42,43.76,0.564659,44.692,43.6695,44.5465,46.0223
100,0.81,43,43.28,0.729758,43.0239,43.8167,44.9873,45.8905
100,0.81,44,43.24,0.640793,43.9628,44.9298,44.2791,45.6869
100,0.81,45,43.18,0.675776,43.6995,44.1107,43.8823,45.7158
100,0.81,46,43.28,0.602516,43.7094,44.1779,43.6957,45.7366
100,0.81,47,43.44,0.583787,44.0987,43.9647,44.4713,45.8497
100,0.81,48,43.04,0.660833,43.6956,44.3836,43.5085,45.565
100,0.81,49,43.54,0.609119,43.8193,44.2847,44.3841,45.9198
100,0.82,0,43.5,0.652949,44.5161,44.3687,44.4243,46.0486
100,0.82,1,43.56,0.653247,44.0201,45.2401,44.8983,46.0502
100,0.82,2,43.44,0.672585,44.525,44.5263,44.8645,46.0141
100,0.82,3,43.28,0.692792,44.0289,44.4561,44.6006,45.931
100,0.82,4,43.1,0.649156,43.7988,44.1846,44.2919,45.7814
100,0.82,5,43.08,0.631698,43.7767,44.6053,44.6546,45.6819
100,0.82,6,43.18,0.535832,43.8149,44.0282,44.0585,45.6556
100,0.82,7,43.02,0.646198,43.6797,44.2941,44.4027,45.6129
100,0.82,8,43.18,0.638526,42.892,43.8736,44.3171,45.8113
100,0.82,9,43.5,0.640469,44.4266,44.118,44.7616,45.9349
100,0.82,10,43.34,0.611329,43.508,43.931,43.2307,45.799
100,0.82,11,43.24,0.604405,44.0614,43.9467,44.82,45.9344
100,0.82,12,43.46,0.618398,43.7404,44.2675,44.2688,45.9359
100,0.82,13,43.18,0.659008,43.6282,43.8534,43.5661,45.6368
100,0.82,14,43.12,0.659859,42.967,43.7657,43.625,45.8205
100,0.82,15,42.94,0.622436,43.4899,43.5192,43.5839,45.5722
100,0.82,16,43.22,0.684859,43.5822,44.2397,43.7028,45.627
100,0.82,17,43.04,0.710173,43.8599,43.8123,43.6227,45.619
100,0.82,18,43.34,0.665038,44.9477,43.8167,44.5097,46.0322
100,0.82,19,43.24,0.671843,44.135,45.0821,44.6799,46.0417
100,0.82,20,43.54,0.677686,43.8976,44.6702,44.4979,46.0494
100,0.82,21,43.62,0.678412,44.2031,44.867,44.7857,46.0751
100,0.82,22,43.54,0.662994,43.6468,44.4096,43.7272,46.039
100,0.82,23,43.74,0.571643,44.6742,44.6953,45.1349,46.0203
100,0.82,24,43.1,0.663766,43.2268,44.2395,44.3318,45.6937
100,0.82,25,43.5,0.641174,43.582,44.3562,45.0027,46.0196
100,0.82,26,43.32,0.599541,43.0059,44.2322,43.6963,45.6493
100,0.82,27,43.2,0.666487,44.4316,44.368,44.5459,45.8619
100,0.82,28,43.14,0.667414,44.4743,44.0779,43.7612,45.7374
100,0.82,29,43.44,0.664457,43.8193,44.6589,43.2619,45.9153
100,0.82,30,43.42,0.672785,44.2951,44.1969,44.7598,45.9763
100,0.82,31,43.52,0.627143,43.7095,43.8202,44.2023,46.0881
100,0.82,32,43.5,0.591439,44.1046,44.769,44.4434,46.0103
100,0.82,33,43.32,0.700043,43.5519,44.6721,45.1381,45.9919
100,0.82,34,43.66,0.585733,43.7745,45.2093,44.1361,46.0136
100,0.82,35,43.32,0.693343,44.0476,44.3238,44.5665,45.8434
100,0.82,36,43.2,0.65559,43.0795,43.582,44.8599,45.7276
100,0.82,37,43.74,0.674217,43.3388,44.8634,43.8186,46.1275
100,0.82,38,43.18,0.622616,43.9154,44.7118,43.5407,45.7699
100,0.82,39,43.4,0.608592,43.8835,44.5461,44.1262,46.0985
100,0.82,40,43.46,0.633849,43.9549,44.642,44.4727,46.0909
100,0.82,41,43.06,0.680861,43.7998,44.2317,44.0631,45.8927
100,0.82,42,43.3,0.623035,43.6439,44.694,44.3267,45.7898
100,0.82,43,43.32,0.597489,43.068,44.0084,44.2005,45.7799
100,0.82,44,43.06,0.67306,43.1697,44.3781,44.1579,45.6341
100,0.82,45,43.36,0.641693,44.3665,44.3523,44.266,46.0104
100,0.82,46,43.22,0.667255,44.063,43.6677,44.1192,45.8849
100,0.82,47,43.52,0.690301,43.5514,44.2694,44.5735,46.1104
100,0.82,48,43.2,0.716336,42.9781,44.1635,44.2995,45.8907
100,0.82,49,43.48,0.599754,43.2624,44.4261,44.326,45.984
100,0.83,0,43.52,0.671141,44.3111,44.3232,44.4028,46.0362
100,0.83,1,43.56,0.709068,43.6641,43.8178,44.2831,46.0883
100,0.83,2,43.66,0.629851,44.6052,44.907,43.8675,46.1478
100,0.83,3,43.22,0.642427,44.2203,44.1046,44.7163,45.891
100,0.83,4,43.1,0.616777,44.3558,43.936,44.0227,45.736
100,0.83,5,43.72,0.707188,43.9862,45.2622,44.0438,46.2667
100,0.83,6,44.12,0.602846,44.2107,45.9212,45.0196,46.3966
100,0.83,7,43.76,0.624497,44.1939,43.8952,44.7055,46.1453
100,0.83,8,42.98,0.701367,43.7365,44.0717,43.7039,45.8845
100,0.83,9,43.06,0.665208,43.8232,43.86,44.087,45.6538
100,0.83,10,43.72,0.675827,44.4594,45.1245,44.3133,46.1531
100,0.83,11,43.3,0.69936,43.6541,44.4378,44.923,45.8884
100,0.83,12,43.88,0.601264,45.2259,45.0549,45.0287,46.2307
100,0.83,13,43.22,0.606426,42.9467,43.8635,44.5683,45.883
100,0.83,14,43.3,0.632977,43.5313,44.5368,44.1999,45.8922
100,0.83,15,43.5,0.711821,43.6421,45.0097,44.8778,46.0127
100,0.83,16,43.42,0.710239,43.7451,44.3754,44.7461,46.0714
100,0.83,17,43.52,0.635595,44.492,44.5065,45.1361,46.1267
100,0.83,18,43.56,0.652384,44.4224,44.3966,44.4069,46.189
100,0.83,19,43.42,0.652347,43.9151,44.4527,44.0478,45.8189
100,0.83,20,43.56,0.612456,44.2079,44.4723,45.0568,46.0288
100,0.83,21,43.24,0.655528,43.2908,44.3846,43.8431,46.0371
100,0.83,22,43.42,0.672725,44.7268,44.4907,44.3868,45.9936
100,0.83,23,43.5,0.708174,43.9182,44.3919,44.6952,45.9836
100,0.83,24,43.58,0.624457,44.4566,44.665,44.5193,46.0758
100,0.83,25,43.58,0.634572,43.3803,44.4717,44.1625,46.0469
100,0.83,26,43.58,0.673231,44.4671,44.5854,44.3693,46.1001
100,0.83,27,43.4,0.671028,44.2125,44.15,44.7604,45.9131
100,0.83,28,43.08,0.755731,43.0533,43.8314,43.9196,45.8071
100,0.83,29,43.9,0.659229,44.2976,44.2525,44.9333,46.3072
100,0.83,30,43.32,0.656884,43.9387,44.0523,43.7421,46.0477
100,0.83,31,43.42,0.637719,43.736,45.0803,44.3335,45.9626
100,0.83,32,43.48,0.593432,44.4706,45.2089,44.7569,45.8881
100,0.83,33,43.3,0.710376,43.953,43.9408,44.8645,46.0053
100,0.83,34,43.48,0.64696,45.0742,44.0715,44.8252,46.0839
100,0.83,35,43.3,0.651863,44.5169,44.6518,44.6049,45.9392
100,0.83,36,43.4,0.644155,44.5164,44.7022,44.197,45.9596
100,0.83,37,43.68,0.620929,43.807,43.8193,44.721,46.1094
100,0.83,38,43.56,0.639407,44.2537,44.2903,44.7499,46.0508
100,0.83,39,43.3,0.725559,43.6669,44.0913,44.1956,45.9863
100,0.83,40,43.64,0.693495,44.0652,45.1986,44.5387,46.2057
100,0.83,41,43.32,0.68208,43.5496,44.1902,43.7236,45.9846
100,0.83,42,43.36,0.648301,44.3896,44.5472,44.1796,45.9582
100,0.83,43,43.48,0.579686,44.3863,44.831,44.148,45.8872
100,0.83,44,43.58,0.645638,44.1378,44.8655,44.6315,46.0506
100,0.83,45,43.3,0.649718,44.1015,44.8224,43.9251,45.9694
100,0.83,46,43.42,0.718256,44.588,45.3328,44.5124,46.1562
100,0.83,47,43.16,0.62696,43.9424,44.6145,44.0496,45.8075
100,0.83,48,43.62,0.636838,43.4222,44.1063,44.4337,46.0541
100,0.83,49,43.6,0.637748,44.1803,44.4817,44.735,46.1442
100,0.84,0,43.68,0.607328,44.4468,44.4954,44.7407,46.1456
100,0.84,1,43.84,0.569297,43.8518,44.8854,44.5701,46.2889
100,0.84,2,43.74,0.594252,44.4667,45.2133,44.7827,46.2739
100,0.84,3,43.56,0.66696,43.7394,44.882,43.9558,46.2229
100,0.84,4,43.46,0.622967,44.0181,45.006,44.079,46.0835
100,0.84,5,43.64,0.615199,44.2064,44.0939,45.0386,46.2343
100,0.84,6,43.92,0.590637,43.8477,44.715,44.5423,46.4553
100,0.84,7,43.4,0.625757,43.6025,44.6095,43.8946,45.7993
100,0.84,8,43.16,0.617252,44.0339,44.8687,44.5172,46.0995
100,0.84,9,43.72,0.657598,43.8741,44.3804,44.3902,46.2763
100,0.84,10,43.36,0.715482,44.5382,44.4903,44.572,46.0175
100,0.84,11,43.66,0.66601,44.3482,43.934,45.2165,46.1175
100,0.84,12,43.9,0.656806,44.8177,44.679,44.6697,46.4237
100,0.84,13,43.76,0.581006,44.5791,44.1129,44.5668,46.3345
100,0.84,14,43.54,0.663815,43.8459,44.5053,44.0496,46.1046
100,0.84,15,43.8,0.675918,44.4905,44.7599,44.9758,46.3501
100,0.84,16,43.72,0.705251,44.4498,44.464,44.5531,46.2095
100,0.84,17,43.46,0.633297,43.7855,44.3044,43.9578,46.0564
100,0.84,18,43.62,0.625764,43.9138,44.8661,44.9049,46.2253
100,0.84,19,43.04,0.627233,43.411,44.8616,44.5167,45.9698
100,0.84,20,43.5,0.642153,44.208,45.0665,44.1368,46.2415
100,0.84,21,43.3,0.651799,44.4356,44.8441,44.7583,45.8163
100,0.84,22,43.48,0.713198,44.0592,44.9013,44.0664,46.0625
100,0.84,23,43.6,0.587978,44.4965,44.2698,44.3576,46.0567
100,0.84,24,43.76,0.623976,44.4156,45.2076,44.5988,46.1979
100,0.84,25,43.54,0.618525,43.8805,44.2919,44.795,46.1144
100,0.84,26,43.78,0.704968,44.2492,44.5414,45.4118,46.2754
100,0.84,27,43.7,0.597393,44.037,44.8675,44.9206,46.1394
100,0.84,28,43.62,0.614322,43.8506,44.5112,44.6238,46.0558
100,0.84,29,43.54,0.681532,44.142,44.8903,45.0063,46.1597
100,0.84,30,43.56,0.60251,43.8337,44.8843,45.2521,46.1711
100,0.84,31,43.78,0.625773,44.3723,43.862,45.3016,46.2187
100,0.84,32,43.82,0.63804,44.7497,44.9893,44.3698,46.4124
100,0.84,33,43.74,0.588002,44.1524,44.8521,44.2221,46.2853
100,0.84,34,43.78,0.533501,44.0503,45.1268,44.4718,46.1964
100,0.84,35,43.68,0.650686,44.3677,44.94,44.9871,46.2537
100,0.84,36,43.48,0.655625,44.2023,44.2463,44.1753,46.174
100,0.84,37,43.32,0.63261,43.3534,45.0094,44.5666,46.0036
100,0.84,38,43.48,0.689245,43.9617,43.8343,44.7013,46.0385
100,0.84,39,43.34,0.646412,43.0797,44.3651,43.9916,46.0298
100,0.84,40,43.18,0.682483,43.9409,44.0528,43.8556,45.9209
100,0.84,41,43.82,0.649106,44.3753,44.8171,44.6914,46.2594
100,0.84,42,43.36,0.659453,44.3584,44.1245,44.3894,46.0251
100,0.84,43,43.78,0.650645,44.0199,43.8001,44.9431,46.2302
100,0.84,44,43.74,0.658687,43.9668,44.8948,44.2276,46.3182
100,0.84,45,43.66,0.646678,43.4267,44.7503,44.2573,46.1722
100,0.84,46,43.76,0.618449,44.3095,45.255,45.0346,46.2995
100,0.84,47,43.28,0.62265,43.9392,44.3632,44.3413,45.6976
100,0.84,48,43.82,0.728145,44.5325,44.9371,44.6309,46.5564
100,0.84,49,43.4,0.677434,44.4048,43.6699,43.842,46.0552
100,0.85,0,43.48,0.718752,44.0893,44.4846,43.5911,46.2565
100,0.85,1,43.84,0.733356,44.5081,44.8035,45.2118,46.4202
100,0.85,2,43.72,0.634544,44.0564,44.4261,44.7484,46.2297
100,0.85,3,43.42,0.696007,43.2632,43.8031,44.6627,46.1284
100,0.85,4,43.84,0.567864,43.8835,44.9775,44.6972,46.2445
100,0.85,5,43.54,0.648572,44.2135,43.7451,44.0036,46.1155
100,0.85,6,43.38,0.654717,44.1142,44.3694,44.6902,45.9567
100,0.85,7,43.46,0.66961,43.3828,44.5927,44.314,46.1609
100,0.85,8,43.26,0.67171,43.3787,43.8519,44.3523,45.9294
100,0.85,9,43.3,0.650379,43.4547,44.0575,44.2916,46.0686
100,0.85,10,43.7,0.682325,44.3586,44.6504,44.4436,46.2791
100,0.85,11,43.9,0.663564,44.5609,44.9314,44.5324,46.3915
100,0.85,12,43.76,0.671592,44.6129,45.2778,44.7514,46.2279
100,0.85,13,43.64,0.654164,44.3988,44.932,44.1708,46.3455
100,0.85,14,43.58,0.722664,44.7468,44.1558,45.4066,46.3045
100,0.85,15,43.42,0.570786,43.8434,44.4083,44.7523,46.055
100,0.85,16,43.78,0.716557,44.4042,45.2101,44.4211,46.3267
100,0.85,17,43.52,0.609119,44.1793,44.3256,44.9323,45.9847
100,0.85,18,43.58,0.618432,44.4876,44.6142,44.3738,46.1572
100,0.85,19,43.44,0.640597,43.9252,44.8687,44.8325,46.2157
100,0.85,20,43.72,0.647781,44.6183,44.9299,44.1451,46.2641
100,0.85,21,43.52,0.688152,43.9641,45.0015,44.1672,46.1712
100,0.85,22,43.26,0.652039,42.9568,44.0462,43.3824,45.9081
100,0.85,23,43.72,0.71428,44.2611,45.2593,44.6374,46.2642
100,0.85,24,43.48,0.62981,43.763,44.0789,44.0645,45.9012
100,0.85,25,43.72,0.621023,45.0735,44.4936,44.8046,46.2059
100,0.85,26,43.6,0.75701,44.4754,44.7982,44.7945,46.2588
100,0.85,27,43.58,0.654629,43.463,44.6651,44.213,46.1033
100,0.85,28,43.72,0.561173,43.3348,44.6193,44.7719,46.1716
100,0.85,29,43.02,0.663792,43.8468,44.2348,44.0907,45.8944
100,0.85,30,43.36,0.738819,44.2922,44.6039,44.4992,46.1356
100,0.85,31,43.84,0.592853,44.0331,44.9852,44.386,46.3194
100,0.85,32,43.92,0.592936,44.7147,44.9206,44.1929,46.3272
100,0.85,33,43.62,0.697147,43.8701,44.6601,44.4577,46.3611
100,0.85,34,43.44,0.703503,44.6013,44.3912,44.1884,46.0688
100,0.85,35,43.56,0.640479,43.3814,45.4285,44.1669,46.2815
100,0.85,36,43.74,0.633088,44.4464,44.6603,44.7001,46.1984
100,0.85,37,43.5,0.654886,43.5472,44.1789,44.3661,46.0596
100,0.85,38,43.4,0.628655,43.7006,44.02,44.7553,46.129
100,0.85,39,43.64,0.690608,43.6246,45.1217,44.514,46.3916
100,0.85,40,43.38,0.639297,43.6305,44.4032,44.9913,46.1079
100,0.85,41,43.44,0.675291,43.7559,43.8513,44.6039,45.995
100,0.85,42,43.84,0.583952,44.1819,45.3343,44.3975,46.3463
100,0.85,43,43.66,0.727043,44.4937,44.9102,44.6416,46.2714
100,0.85,44,43.78,0.64876,44.6363,44.8665,45.3204,46.3065
100,0.85,45,43.78,0.639478,43.8471,44.8584,44.5193,46.2902
100,0.85,46,43.62,0.605606,44.5316,45.0918,44.2382,46.2581
100,0.85,47,43.86,0.727814,44.5629,45.2971,44.5371,46.4244
100,0.85,48,43.82,0.648372,43.5922,45.6145,44.5566,46.4217
100,0.85,49,43.86,0.699848,45.1308,45.0858,44.8623,46.3192
100,0.86,0,43.78,0.571181,44.1761,44.7039,44.3195,46.3224
100,0.86,1,43.76,0.732327,43.5187,44.7653,44.8809,46.191
100,0.86,2,43.7,0.639266,44.2446,44.9372,45.4468,46.3324
100,0.86,3,43.72,0.713613,44.6462,44.6416,44.7631,46.3398
100,0.86,4,43.82,0.667051,44.6628,45.4046,44.9999,46.4485
100,0.86,5,43.9,0.624721,43.8646,45.3823,44.3385,46.4904
100,0.86,6,43.48,0.666623,45.0329,44.9997,44.5828,46.2653
100,0.86,7,43.86,0.600041,44.6995,44.2456,44.6904,46.4449
100,0.86,8,43.7,0.654765,43.4815,43.8654,44.5278,46.3996
100,0.86,9,43.8,0.687209,44.4163,44.9019,45.0316,46.269
100,0.86,10,43.42,0.600057,44.5182,44.4328,44.4184,46.0966
100,0.86,11,43.44,0.678485,44.5432,44.2617,44.027,46.13
100,0.86,12,43.78,0.691922,43.5735,44.9539,44.4541,46.394
100,0.86,13,43.84,0.639242,44.5812,45.2796,45.0918,46.2957
100,0.86,14,44.04,0.669989,45.514,44.8838,45.5406,46.4977
100,0.86,15,43.34,0.662957,43.9122,44.621,43.4264,45.9878
100,0.86,16,43.52,0.658148,44.04,44.9273,44.4724,46.1591
100,0.86,17,43.86,0.672694,43.7196,45.1467,44.3743,46.5724
100,0.86,18,43.6,0.635546,44.9188,44.8308,44.0881,46.2655
100,0.86,19,43.68,0.657751,44.1587,44.8635,44.4065,46.2678
100,0.86,20,43.88,0.651414,44.7082,44.1564,45.1671,46.396
100,0.86,21,43.98,0.580426,44.7922,44.9816,45.427,46.4863
100,0.86,22,43.52,0.642096,44.5391,45.4359,44.3855,46.1761
100,0.86,23,43.68,0.666164,44.1623,44.6643,45.0417,46.3399
100,0.86,24,43.64,0.594666,44.3913,44.1444,44.3004,46.1131
100,0.86,25,43.6,0.642336,43.1302,44.7805,44.4581,46.2537
100,0.86,26,44.12,0.633721,44.518,45.4636,45.4989,46.6407
100,0.86,27,43.94,0.662183,44.7561,45.172,44.387,46.6635
100,0.86,28,43.52,0.729731,43.1493,44.7451,43.4568,46.2982
